date,tempHigh,tempAvg,tempLow,dewHigh,dewAvg,dewLow,humHigh,humAvg,humLow,windHigh,windAvg,windGust,presHigh,presAvg,presLow,rain
May,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
6,33.1 °C,30.1 °C,27.1 °C,26.7 °C,18.2 °C,23.9 °C,85%,62%,68%,13 kph,6 kph,23 kph,1009 hPa,1008 hPa,1007 hPa,0 mm
7,33.4 °C,29.5 °C,25.6 °C,26.1 °C,24.1 °C,22.2 °C,86%,75%,54%,14 kph,7 kph,24 kph,1010 hPa,1009 hPa,1007 hPa,0 mm
8,34.3 °C,29.3 °C,24.2 °C,25 °C,23.1 °C,20 °C,88%,72%,44%,14 kph,7 kph,23 kph,1011 hPa,1010 hPa,1008 hPa,0 mm
9,32.6 °C,28.4 °C,24.1 °C,25.6 °C,23.1 °C,20 °C,85%,74%,59%,13 kph,7 kph,21 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
10,32.4 °C,28.6 °C,24.7 °C,26.1 °C,24.2 °C,21.7 °C,87%,78%,63%,14 kph,7 kph,21 kph,1011 hPa,1009 hPa,1006 hPa,0 mm
11,32.8 °C,29.3 °C,25.8 °C,26.7 °C,24.4 °C,22.8 °C,86%,76%,60%,13 kph,6 kph,19 kph,1009 hPa,1007 hPa,1005 hPa,0 mm
12,32.7 °C,29 °C,25.4 °C,26.1 °C,24.2 °C,22.2 °C,86%,75%,64%,14 kph,7 kph,24 kph,1008 hPa,1007 hPa,1005 hPa,0 mm
13,33.1 °C,29.3 °C,25.4 °C,26.7 °C,24.5 °C,22.2 °C,90%,78%,55%,19 kph,7 kph,29 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
14,32.8 °C,28.4 °C,24.1 °C,26.7 °C,24.2 °C,22.2 °C,91%,77%,59%,14 kph,7 kph,21 kph,1010 hPa,1009 hPa,1007 hPa,0 mm
15,32.9 °C,29.1 °C,25.3 °C,26.7 °C,24.1 °C,22.2 °C,90%,78%,61%,16 kph,8 kph,23 kph,1009 hPa,1008 hPa,1006 hPa,0 mm
16,33.1 °C,29.2 °C,25.3 °C,27.2 °C,24.6 °C,22.2 °C,93%,79%,61%,13 kph,7 kph,21 kph,1009 hPa,1006 hPa,1004 hPa,2 mm
17,32.2 °C,28.8 °C,25.3 °C,26.1 °C,24.3 °C,22.8 °C,91%,80%,64%,13 kph,7 kph,23 kph,1009 hPa,1008 hPa,1006 hPa,0 mm
18,32.9 °C,29.1 °C,25.3 °C,26.7 °C,24.2 °C,22.8 °C,91%,82%,66%,19 kph,7 kph,29 kph,1010 hPa,1008 hPa,1007 hPa,0 mm
19,32.4 °C,28.6 °C,24.8 °C,26.7 °C,24.2 °C,22.8 °C,93%,82%,59%,11 kph,7 kph,27 kph,1009 hPa,1007 hPa,1005 hPa,15.2 mm
20,32 °C,28.3 °C,24.6 °C,26.7 °C,24.7 °C,22.8 °C,93%,83%,70%,10 kph,7 kph,18 kph,1009 hPa,1008 hPa,1006 hPa,8.1 mm
21,32.4 °C,28.8 °C,25.2 °C,27.2 °C,24.6 °C,22.8 °C,93%,84%,67%,16 kph,6 kph,29 kph,1010 hPa,1008 hPa,1006 hPa,0.5 mm
22,32.5 °C,28.7 °C,24.9 °C,26.7 °C,24.7 °C,22.2 °C,88%,81%,70%,13 kph,8 kph,26 kph,1010 hPa,1009 hPa,1007 hPa,0.3 mm
23,32.4 °C,29 °C,25.6 °C,26.7 °C,24.9 °C,23.3 °C,94%,83%,68%,13 kph,6 kph,23 kph,1011 hPa,1009 hPa,1007 hPa,2.3 mm
24,32.3 °C,28.3 °C,24.3 °C,26.7 °C,24.7 °C,23.3 °C,96%,84%,66%,13 kph,6 kph,21 kph,1011 hPa,1009 hPa,1006 hPa,51.8 mm
25,32.1 °C,28.3 °C,24.6 °C,26.7 °C,24.7 °C,23.3 °C,96%,87%,72%,19 kph,7 kph,42 kph,1013 hPa,1010 hPa,1007 hPa,122.9 mm
26,31.1 °C,27.4 °C,23.8 °C,27.2 °C,24.4 °C,22.2 °C,95%,86%,75%,14 kph,7 kph,23 kph,1011 hPa,1010 hPa,1008 hPa,0 mm
27,31.6 °C,28.2 °C,24.8 °C,26.7 °C,24.6 °C,22.2 °C,91%,82%,67%,10 kph,6 kph,16 kph,1012 hPa,1010 hPa,1009 hPa,0 mm
28,31.9 °C,28.2 °C,24.5 °C,26.7 °C,23.3 °C,21.7 °C,87%,79%,65%,11 kph,8 kph,19 kph,1012 hPa,1010 hPa,1009 hPa,0 mm
29,31.8 °C,28.2 °C,24.6 °C,26.7 °C,24.4 °C,22.2 °C,91%,82%,69%,11 kph,5 kph,18 kph,1011 hPa,1009 hPa,1008 hPa,0 mm
30,32.2 °C,28.8 °C,25.4 °C,27.2 °C,24.7 °C,23.3 °C,92%,86%,67%,11 kph,6 kph,18 kph,1010 hPa,1009 hPa,1008 hPa,1.3 mm
31,30.8 °C,27.6 °C,24.3 °C,26.7 °C,23.9 °C,22.8 °C,95%,89%,74%,14 kph,6 kph,21 kph,1011 hPa,1010 hPa,1009 hPa,30.7 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Jun,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,30.7 °C,27.2 °C,23.7 °C,26.7 °C,24.5 °C,22.2 °C,93%,86%,76%,11 kph,6 kph,23 kph,1011 hPa,1010 hPa,1008 hPa,0 mm
2,31.3 °C,28.2 °C,25 °C,26.7 °C,24.6 °C,22.8 °C,93%,84%,69%,11 kph,7 kph,21 kph,1011 hPa,1009 hPa,1007 hPa,1 mm
3,31.4 °C,28.1 °C,24.7 °C,26.7 °C,24.7 °C,22.8 °C,92%,83%,69%,11 kph,6 kph,19 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
4,31.9 °C,28.3 °C,24.7 °C,26.7 °C,24.8 °C,22.2 °C,90%,82%,69%,13 kph,6 kph,18 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
5,31.8 °C,28.4 °C,24.9 °C,26.7 °C,24.3 °C,22.2 °C,91%,82%,66%,11 kph,7 kph,19 kph,1011 hPa,1010 hPa,1008 hPa,0 mm
6,30.3 °C,27.5 °C,24.7 °C,26.1 °C,24.2 °C,22.8 °C,93%,87%,77%,21 kph,6 kph,37 kph,1012 hPa,1010 hPa,1007 hPa,10.2 mm
7,30.6 °C,27.6 °C,24.4 °C,26.1 °C,24.4 °C,22.8 °C,92%,85%,75%,13 kph,5 kph,18 kph,1011 hPa,1010 hPa,1008 hPa,0 mm
8,30.3 °C,27.5 °C,24.7 °C,25.6 °C,24.3 °C,22.8 °C,94%,86%,72%,8 kph,5 kph,18 kph,1011 hPa,1009 hPa,1007 hPa,4.8 mm
9,29.9 °C,27.3 °C,24.6 °C,24.4 °C,23 °C,22.2 °C,90%,86%,75%,8 kph,5 kph,14 kph,1011 hPa,1010 hPa,1009 hPa,0 mm
10,31.7 °C,28.3 °C,24.9 °C,26.7 °C,24.7 °C,22.8 °C,95%,83%,67%,11 kph,5 kph,19 kph,1012 hPa,1010 hPa,1008 hPa,3.8 mm
11,31.3 °C,28 °C,24.7 °C,26.7 °C,24.9 °C,22.8 °C,93%,86%,76%,11 kph,5 kph,19 kph,1011 hPa,1010 hPa,1008 hPa,0 mm
12,31.6 °C,28.4 °C,25.2 °C,26.7 °C,24.7 °C,23.3 °C,92%,84%,70%,16 kph,5 kph,24 kph,1011 hPa,1010 hPa,1009 hPa,0.3 mm
13,31.3 °C,27.8 °C,24.3 °C,26.1 °C,24.3 °C,22.2 °C,92%,85%,66%,13 kph,6 kph,21 kph,1011 hPa,1010 hPa,1008 hPa,1.3 mm
14,31.1 °C,27.6 °C,24.1 °C,26.7 °C,24.5 °C,22.8 °C,93%,83%,70%,13 kph,6 kph,21 kph,1010 hPa,1009 hPa,1007 hPa,0 mm
15,31.6 °C,28 °C,24.4 °C,26.7 °C,24.4 °C,22.2 °C,92%,83%,64%,10 kph,6 kph,19 kph,1010 hPa,1008 hPa,1007 hPa,0 mm
16,32.5 °C,28.7 °C,24.8 °C,26.7 °C,24.7 °C,22.8 °C,93%,85%,71%,11 kph,6 kph,29 kph,1011 hPa,1008 hPa,1006 hPa,3 mm
17,31.9 °C,28.4 °C,24.8 °C,26.7 °C,24.7 °C,23.3 °C,94%,86%,68%,10 kph,5 kph,18 kph,1009 hPa,1008 hPa,1007 hPa,5.6 mm
18,32.4 °C,28.2 °C,24 °C,26.1 °C,24.4 °C,22.2 °C,92%,82%,63%,10 kph,5 kph,19 kph,1009 hPa,1007 hPa,1005 hPa,0 mm
19,32.4 °C,28.7 °C,24.9 °C,25.6 °C,24.6 °C,23.3 °C,92%,80%,64%,10 kph,5 kph,16 kph,1009 hPa,1007 hPa,1005 hPa,0 mm
20,31.6 °C,28.2 °C,24.7 °C,26.1 °C,24.4 °C,23.3 °C,96%,85%,67%,18 kph,5 kph,45 kph,1010 hPa,1008 hPa,1006 hPa,20.1 mm
21,29.9 °C,27.3 °C,24.6 °C,26.1 °C,24.4 °C,23.3 °C,94%,88%,77%,6 kph,4 kph,14 kph,1010 hPa,1008 hPa,1007 hPa,0 mm
22,30.4 °C,27.7 °C,24.9 °C,27.2 °C,24.6 °C,23.3 °C,95%,91%,80%,11 kph,5 kph,19 kph,1009 hPa,1007 hPa,1006 hPa,3.3 mm
23,30.7 °C,27.7 °C,24.8 °C,26.7 °C,24.5 °C,23.3 °C,94%,87%,75%,11 kph,6 kph,23 kph,1008 hPa,1007 hPa,1006 hPa,0.3 mm
24,30.1 °C,27.5 °C,24.9 °C,25.6 °C,24.3 °C,23.3 °C,94%,87%,75%,8 kph,4 kph,16 kph,1010 hPa,1009 hPa,1007 hPa,0 mm
25,30.7 °C,27.7 °C,24.6 °C,26.7 °C,24.3 °C,23.3 °C,95%,89%,76%,10 kph,4 kph,16 kph,1010 hPa,1009 hPa,1008 hPa,2.3 mm
26,30.4 °C,27.1 °C,23.7 °C,26.1 °C,23.8 °C,22.2 °C,93%,88%,71%,8 kph,5 kph,19 kph,1009 hPa,1008 hPa,1006 hPa,0.5 mm
27,30.5 °C,27.3 °C,24.1 °C,26.1 °C,24.3 °C,22.8 °C,95%,89%,76%,10 kph,5 kph,24 kph,1010 hPa,1008 hPa,1006 hPa,5.1 mm
28,30.8 °C,27.5 °C,24.2 °C,26.7 °C,23.9 °C,22.8 °C,95%,89%,73%,10 kph,6 kph,19 kph,1012 hPa,1010 hPa,1008 hPa,7.9 mm
29,31.2 °C,27.6 °C,23.9 °C,27.8 °C,23.7 °C,22.2 °C,95%,89%,74%,13 kph,6 kph,23 kph,1012 hPa,1010 hPa,1009 hPa,21.8 mm
30,30.9 °C,27.2 °C,23.4 °C,26.7 °C,23.9 °C,21.7 °C,95%,87%,71%,10 kph,6 kph,16 kph,1011 hPa,1009 hPa,1007 hPa,29.7 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Jul,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,30.7 °C,27.7 °C,24.8 °C,27.2 °C,24.9 °C,23.3 °C,94%,89%,79%,14 kph,6 kph,21 kph,1010 hPa,1009 hPa,1007 hPa,3.8 mm
2,30.9 °C,27.6 °C,24.2 °C,26.7 °C,24.2 °C,23.3 °C,96%,89%,75%,11 kph,5 kph,19 kph,1011 hPa,1010 hPa,1008 hPa,23.9 mm
3,30.4 °C,27 °C,23.6 °C,26.1 °C,23.8 °C,22.2 °C,96%,88%,75%,10 kph,5 kph,16 kph,1011 hPa,1010 hPa,1008 hPa,0.5 mm
4,30.3 °C,27.1 °C,23.8 °C,26.1 °C,23.7 °C,22.2 °C,96%,89%,75%,10 kph,5 kph,21 kph,1009 hPa,1008 hPa,1006 hPa,96 mm
5,29.6 °C,26.6 °C,23.7 °C,26.1 °C,23.6 °C,22.8 °C,96%,90%,77%,13 kph,5 kph,24 kph,1009 hPa,1007 hPa,1006 hPa,26.9 mm
6,31.2 °C,27.3 °C,23.3 °C,25.6 °C,23.6 °C,22.2 °C,96%,88%,66%,14 kph,6 kph,26 kph,1009 hPa,1007 hPa,1006 hPa,57.7 mm
7,27.9 °C,25.6 °C,23.3 °C,25 °C,23.2 °C,21.7 °C,97%,94%,83%,16 kph,6 kph,32 kph,1008 hPa,1007 hPa,1006 hPa,118.4 mm
8,26.8 °C,25.1 °C,23.3 °C,25 °C,23.5 °C,22.2 °C,97%,95%,90%,26 kph,6 kph,43 kph,1008 hPa,1006 hPa,1004 hPa,196.6 mm
9,28.4 °C,25.8 °C,23.2 °C,25 °C,23.7 °C,22.2 °C,97%,93%,83%,16 kph,5 kph,19 kph,1009 hPa,1008 hPa,1006 hPa,89.2 mm
10,29.4 °C,26.8 °C,24.2 °C,26.1 °C,24.2 °C,22.8 °C,96%,88%,76%,13 kph,5 kph,27 kph,1010 hPa,1008 hPa,1006 hPa,3.3 mm
11,30.3 °C,27.2 °C,24.1 °C,26.1 °C,24.3 °C,22.8 °C,95%,88%,75%,13 kph,5 kph,24 kph,1010 hPa,1009 hPa,1008 hPa,13.2 mm
12,31.3 °C,27.6 °C,23.8 °C,26.7 °C,24.4 °C,21.7 °C,93%,84%,73%,8 kph,5 kph,16 kph,1010 hPa,1009 hPa,1008 hPa,0 mm
13,30.8 °C,27.3 °C,23.9 °C,26.1 °C,24.4 °C,21.7 °C,91%,85%,74%,8 kph,5 kph,16 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
14,29.4 °C,26.8 °C,24.1 °C,26.1 °C,24.3 °C,22.2 °C,94%,88%,81%,8 kph,5 kph,14 kph,1010 hPa,1008 hPa,1007 hPa,0 mm
15,30.9 °C,27.4 °C,23.9 °C,27.2 °C,24.8 °C,22.8 °C,94%,88%,77%,8 kph,6 kph,19 kph,1010 hPa,1008 hPa,1006 hPa,2 mm
16,31.5 °C,28.2 °C,24.9 °C,26.7 °C,24.8 °C,23.3 °C,93%,85%,70%,10 kph,5 kph,16 kph,1011 hPa,1009 hPa,1008 hPa,0 mm
17,31.6 °C,28 °C,24.4 °C,26.7 °C,24.2 °C,22.8 °C,92%,86%,73%,10 kph,6 kph,19 kph,1011 hPa,1009 hPa,1008 hPa,0.5 mm
18,31.3 °C,27.4 °C,23.4 °C,26.1 °C,23.7 °C,21.7 °C,92%,82%,69%,10 kph,5 kph,16 kph,1010 hPa,1008 hPa,1007 hPa,0 mm
19,30.9 °C,27.4 °C,23.8 °C,25.6 °C,23.7 °C,21.7 °C,92%,81%,69%,8 kph,4 kph,16 kph,1011 hPa,1009 hPa,1007 hPa,0.3 mm
20,31.3 °C,27.7 °C,24.2 °C,26.1 °C,24.1 °C,22.2 °C,94%,86%,70%,13 kph,5 kph,27 kph,1010 hPa,1009 hPa,1007 hPa,2.8 mm
21,31.5 °C,27.6 °C,23.7 °C,26.1 °C,24.2 °C,22.2 °C,94%,83%,68%,11 kph,6 kph,18 kph,1010 hPa,1009 hPa,1008 hPa,0 mm
22,31.6 °C,27.9 °C,24.2 °C,26.7 °C,24.2 °C,22.2 °C,93%,85%,65%,10 kph,6 kph,18 kph,1010 hPa,1009 hPa,1007 hPa,29.5 mm
23,31.7 °C,28.2 °C,24.6 °C,26.7 °C,24.3 °C,23.3 °C,94%,87%,72%,11 kph,6 kph,19 kph,1009 hPa,1008 hPa,1006 hPa,0.8 mm
24,31.4 °C,27.7 °C,24.1 °C,26.7 °C,24.4 °C,22.2 °C,93%,86%,74%,10 kph,5 kph,16 kph,1009 hPa,1007 hPa,1005 hPa,0 mm
25,31.6 °C,27.9 °C,24.1 °C,26.7 °C,24.6 °C,22.2 °C,92%,83%,69%,8 kph,5 kph,16 kph,1009 hPa,1008 hPa,1006 hPa,0 mm
26,31.4 °C,27.9 °C,24.4 °C,26.7 °C,23.9 °C,22.2 °C,92%,85%,66%,11 kph,6 kph,18 kph,1010 hPa,1008 hPa,1006 hPa,2.3 mm
27,31.6 °C,27.7 °C,23.8 °C,27.2 °C,24.4 °C,22.2 °C,92%,85%,74%,11 kph,7 kph,19 kph,1009 hPa,1008 hPa,1007 hPa,0 mm
28,31.4 °C,28 °C,24.6 °C,26.7 °C,24.8 °C,22.8 °C,92%,84%,70%,10 kph,5 kph,19 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
29,30.6 °C,27.7 °C,24.7 °C,26.7 °C,24.4 °C,22.2 °C,93%,86%,77%,8 kph,5 kph,16 kph,1008 hPa,1007 hPa,1006 hPa,2 mm
30,30.8 °C,27.7 °C,24.5 °C,26.7 °C,24.4 °C,22.8 °C,95%,90%,78%,10 kph,4 kph,27 kph,1007 hPa,1005 hPa,1003 hPa,14.7 mm
31,27.2 °C,25.5 °C,23.8 °C,25 °C,23.8 °C,22.8 °C,97%,95%,90%,10 kph,5 kph,23 kph,1007 hPa,1004 hPa,1002 hPa,110.5 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Aug,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,29.2 °C,26.4 °C,23.7 °C,25.6 °C,23.8 °C,22.8 °C,96%,92%,81%,11 kph,4 kph,19 kph,1008 hPa,1006 hPa,1004 hPa,15.7 mm
2,28.3 °C,26.2 °C,24.1 °C,25 °C,23.6 °C,22.8 °C,96%,92%,79%,10 kph,5 kph,27 kph,1008 hPa,1007 hPa,1005 hPa,40.9 mm
3,30.9 °C,27.2 °C,23.4 °C,26.7 °C,23.8 °C,21.7 °C,93%,88%,74%,10 kph,6 kph,18 kph,1010 hPa,1008 hPa,1006 hPa,1 mm
4,30.8 °C,27.2 °C,23.6 °C,26.7 °C,24.2 °C,21.7 °C,94%,85%,74%,11 kph,6 kph,18 kph,1010 hPa,1008 hPa,1006 hPa,4.6 mm
5,30.8 °C,27.1 °C,23.2 °C,27.2 °C,24.2 °C,21.7 °C,96%,89%,78%,18 kph,6 kph,34 kph,1009 hPa,1007 hPa,1006 hPa,94.5 mm
6,29.7 °C,26.8 °C,23.9 °C,26.7 °C,24.1 °C,22.8 °C,96%,91%,80%,11 kph,4 kph,21 kph,1008 hPa,1006 hPa,1005 hPa,27.4 mm
7,26.3 °C,25.1 °C,23.9 °C,25 °C,23.6 °C,22.8 °C,97%,95%,93%,16 kph,5 kph,29 kph,1009 hPa,1007 hPa,1005 hPa,126.7 mm
8,29.2 °C,26.9 °C,24.7 °C,26.1 °C,24.7 °C,23.3 °C,95%,89%,82%,19 kph,11 kph,50 kph,1008 hPa,1006 hPa,1005 hPa,63.8 mm
9,26.6 °C,25.1 °C,23.6 °C,25.6 °C,23.6 °C,22.8 °C,97%,95%,90%,19 kph,6 kph,37 kph,1007 hPa,1006 hPa,1004 hPa,103.6 mm
10,24.9 °C,24.2 °C,23.4 °C,23.9 °C,23.3 °C,22.2 °C,97%,96%,93%,16 kph,5 kph,31 kph,1007 hPa,1006 hPa,1005 hPa,159.8 mm
11,26.1 °C,25.1 °C,24.2 °C,25 °C,24.1 °C,23.3 °C,97%,96%,94%,11 kph,5 kph,23 kph,1009 hPa,1007 hPa,1005 hPa,96.5 mm
12,28.1 °C,25.8 °C,23.4 °C,26.1 °C,24.1 °C,22.2 °C,97%,95%,89%,16 kph,5 kph,45 kph,1009 hPa,1007 hPa,1006 hPa,65.5 mm
13,29.2 °C,27.2 °C,25.3 °C,26.7 °C,25.6 °C,23.9 °C,96%,90%,86%,14 kph,8 kph,39 kph,1007 hPa,1006 hPa,1004 hPa,30.7 mm
14,29.1 °C,27.4 °C,25.7 °C,26.1 °C,25.8 °C,24.4 °C,95%,89%,85%,14 kph,7 kph,27 kph,1007 hPa,1005 hPa,1004 hPa,25.1 mm
15,29.1 °C,27.4 °C,25.7 °C,26.7 °C,25.6 °C,24.4 °C,95%,91%,86%,11 kph,5 kph,23 kph,1007 hPa,1006 hPa,1004 hPa,23.9 mm
16,29.4 °C,27.6 °C,25.8 °C,26.7 °C,25.7 °C,24.4 °C,96%,90%,85%,10 kph,5 kph,29 kph,1008 hPa,1006 hPa,1005 hPa,10.4 mm
17,30 °C,27.7 °C,25.5 °C,26.1 °C,25.2 °C,23.9 °C,94%,90%,82%,13 kph,4 kph,21 kph,1008 hPa,1006 hPa,1005 hPa,13.7 mm
18,30.3 °C,27.7 °C,25.1 °C,27.2 °C,25 °C,23.3 °C,94%,90%,79%,8 kph,5 kph,16 kph,1007 hPa,1006 hPa,1005 hPa,11.4 mm
19,31 °C,27.6 °C,24.2 °C,26.7 °C,24.7 °C,22.8 °C,95%,86%,71%,8 kph,5 kph,14 kph,1008 hPa,1006 hPa,1005 hPa,5.6 mm
20,29.7 °C,26.9 °C,24.1 °C,26.7 °C,24.6 °C,22.8 °C,97%,94%,86%,23 kph,7 kph,37 kph,1007 hPa,1005 hPa,1004 hPa,118.4 mm
21,28.2 °C,26.2 °C,24.2 °C,25.6 °C,24.2 °C,23.3 °C,97%,93%,85%,10 kph,4 kph,19 kph,1005 hPa,1003 hPa,1001 hPa,51.1 mm
22,28.4 °C,26.4 °C,24.4 °C,25.6 °C,24.2 °C,23.3 °C,96%,93%,85%,14 kph,6 kph,29 kph,1006 hPa,1004 hPa,1002 hPa,35.1 mm
23,28.1 °C,26.3 °C,24.5 °C,25.6 °C,24.6 °C,23.3 °C,96%,93%,87%,8 kph,5 kph,18 kph,1006 hPa,1004 hPa,1003 hPa,41.7 mm
24,28.7 °C,26.4 °C,24.3 °C,26.1 °C,24.8 °C,23.3 °C,96%,93%,87%,16 kph,5 kph,45 kph,1008 hPa,1006 hPa,1004 hPa,38.9 mm
25,29.8 °C,27 °C,24.2 °C,26.7 °C,24.8 °C,23.3 °C,96%,92%,80%,11 kph,4 kph,21 kph,1009 hPa,1007 hPa,1005 hPa,4.3 mm
26,30.6 °C,27.9 °C,25.2 °C,27.2 °C,25.3 °C,23.9 °C,96%,90%,81%,10 kph,5 kph,23 kph,1011 hPa,1009 hPa,1007 hPa,24.9 mm
27,25.9 °C,25.1 °C,24.2 °C,25 °C,23.8 °C,22.8 °C,97%,95%,93%,16 kph,6 kph,24 kph,1011 hPa,1010 hPa,1009 hPa,151.4 mm
28,30.4 °C,27.2 °C,24 °C,26.1 °C,24.4 °C,22.8 °C,96%,89%,78%,13 kph,5 kph,21 kph,1011 hPa,1009 hPa,1008 hPa,8.9 mm
29,30.8 °C,27.7 °C,24.4 °C,26.1 °C,24.4 °C,22.8 °C,93%,86%,75%,8 kph,4 kph,14 kph,1011 hPa,1010 hPa,1008 hPa,0 mm
30,31 °C,27.4 °C,23.9 °C,26.1 °C,24.3 °C,22.2 °C,93%,85%,67%,8 kph,5 kph,16 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
31,30.3 °C,27.1 °C,23.9 °C,25.6 °C,24 °C,22.2 °C,93%,85%,72%,10 kph,5 kph,16 kph,1012 hPa,1011 hPa,1009 hPa,0 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
